"session_id","task_id","event_type","payload","timestamp","time","diff"
"test_ticket_56","test_ticket_56","TASK_FAILED","{""message"": ""Support request #56"", ""component"": ""PlannerAgent""}","1781721012.8722506","1781721014262","-1"
"test_ticket_66","test_ticket_66","TASK_STARTED","{""message"": ""Support request #66"", ""component"": ""SummarizationAgent""}","1781721012.9724574","1781721014262","-1"
"test_ticket_92","test_ticket_92","AGENT_COMPLETED","{""message"": ""Support request #92"", ""component"": ""ResearchAgent""}","1781721013.0480287","1781721014262","-1"
"test_ticket_86","test_ticket_86","TASK_COMPLETED","{""message"": ""Support request #86"", ""component"": ""QAAgent""}","1781721013.0274205","1781721014262","-1"
"test_ticket_65","test_ticket_65","user_prompt","{""message"": ""Support request #65"", ""component"": ""CriticAgent""}","1781721012.9648738","1781721014262","-1"
"test_ticket_67","test_ticket_67","tool_call","{""message"": ""Support request #67"", ""component"": ""PlannerAgent""}","1781721012.9753358","1781721014262","-1"
"test_ticket_96","test_ticket_96","WORKER_COMPLETED","{""message"": ""Support request #96"", ""component"": ""ResearchAgent""}","1781721013.0594525","1781721014262","-1"
"test_ticket_79","test_ticket_79","TASK_STARTED","{""message"": ""Support request #79"", ""component"": ""QAAgent""}","1781721013.004125","1781721014262","-1"
"test_ticket_94","test_ticket_94","WORKER_COMPLETED","{""message"": ""Support request #94"", ""component"": ""SummarizationAgent""}","1781721013.0543513","1781721014262","-1"
"test_ticket_58","test_ticket_58","TASK_STARTED","{""message"": ""Support request #58"", ""component"": ""QAAgent""}","1781721012.9045033","1781721014262","-1"
"test_ticket_99","test_ticket_99","TASK_FAILED","{""message"": ""Support request #99"", ""component"": ""ResearchAgent""}","1781721013.0681436","1781721014262","-1"
"test_ticket_90","test_ticket_90","TASK_COMPLETED","{""message"": ""Support request #90"", ""component"": ""QAAgent""}","1781721013.0465844","1781721014262","-1"
"test_ticket_55","test_ticket_55","TASK_FAILED","{""message"": ""Support request #55"", ""component"": ""SummarizationAgent""}","1781721012.8716261","1781721014262","-1"
"test_ticket_89","test_ticket_89","WORKER_COMPLETED","{""message"": ""Support request #89"", ""component"": ""ResearchAgent""}","1781721013.0409636","1781721014262","-1"
"test_ticket_84","test_ticket_84","TASK_COMPLETED","{""message"": ""Support request #84"", ""component"": ""SummarizationAgent""}","1781721013.0265024","1781721014262","-1"
"test_ticket_59","test_ticket_59","RETRY_TRIGGERED","{""message"": ""Support request #59"", ""component"": ""PlannerAgent""}","1781721012.9072962","1781721014262","-1"
"test_ticket_106","test_ticket_106","WORKER_COMPLETED","{""message"": ""Support request #106"", ""component"": ""SummarizationAgent""}","1781721014.3665311","1781721014262","1"
"test_ticket_139","test_ticket_139","AGENT_COMPLETED","{""message"": ""Support request #139"", ""component"": ""ResearchAgent""}","1781721014.5583425","1781721014262","1"
"test_ticket_102","test_ticket_102","TASK_FAILED","{""message"": ""Support request #102"", ""component"": ""PlannerAgent""}","1781721014.3611326","1781721014262","1"
"test_ticket_148","test_ticket_148","WORKER_COMPLETED","{""message"": ""Support request #148"", ""component"": ""SummarizationAgent""}","1781721014.591272","1781721014262","1"
"test_ticket_123","test_ticket_123","TASK_STARTED","{""message"": ""Support request #123"", ""component"": ""ResearchAgent""}","1781721014.5052938","1781721014262","1"
"test_ticket_114","test_ticket_114","user_prompt","{""message"": ""Support request #114"", ""component"": ""ResearchAgent""}","1781721014.4479656","1781721014262","1"
"test_ticket_146","test_ticket_146","RETRY_TRIGGERED","{""message"": ""Support request #146"", ""component"": ""PlannerAgent""}","1781721014.5802789","1781721014262","1"
"test_ticket_144","test_ticket_144","tool_call","{""message"": ""Support request #144"", ""component"": ""QAAgent""}","1781721014.574934","1781721014262","1"
"test_ticket_133","test_ticket_133","tool_call","{""message"": ""Support request #133"", ""component"": ""PlannerAgent""}","1781721014.5326052","1781721014262","1"
"test_ticket_129","test_ticket_129","user_prompt","{""message"": ""Support request #129"", ""component"": ""SummarizationAgent""}","1781721014.5275664","1781721014262","1"
"test_ticket_121","test_ticket_121","WORKER_COMPLETED","{""message"": ""Support request #121"", ""component"": ""PlannerAgent""}","1781721014.4954512","1781721014262","1"
"test_ticket_131","test_ticket_131","TASK_STARTED","{""message"": ""Support request #131"", ""component"": ""ResearchAgent""}","1781721014.5280874","1781721014262","1"
"test_ticket_125","test_ticket_125","user_prompt","{""message"": ""Support request #125"", ""component"": ""PlannerAgent""}","1781721014.5194747","1781721014262","1"
"test_ticket_127","test_ticket_127","WORKER_COMPLETED","{""message"": ""Support request #127"", ""component"": ""SummarizationAgent""}","1781721014.5206034","1781721014262","1"
"test_ticket_115","test_ticket_115","RETRY_TRIGGERED","{""message"": ""Support request #115"", ""component"": ""QAAgent""}","1781721014.4510088","1781721014262","1"
"test_ticket_108","test_ticket_108","AGENT_COMPLETED","{""message"": ""Support request #108"", ""component"": ""SummarizationAgent""}","1781721014.4089031","1781721014262","1"
"test_ticket_145","test_ticket_145","TASK_FAILED","{""message"": ""Support request #145"", ""component"": ""QAAgent""}","1781721014.5791924","1781721014262","1"
"test_ticket_137","test_ticket_137","WORKER_COMPLETED","{""message"": ""Support request #137"", ""component"": ""ResearchAgent""}","1781721014.5507548","1781721014262","1"
"test_ticket_140","test_ticket_140","RETRY_TRIGGERED","{""message"": ""Support request #140"", ""component"": ""QAAgent""}","1781721014.5588362","1781721014262","1"
"test_ticket_130","test_ticket_130","WORKER_COMPLETED","{""message"": ""Support request #130"", ""component"": ""PlannerAgent""}","1781721014.5279121","1781721014262","1"
"test_ticket_119","test_ticket_119","RETRY_TRIGGERED","{""message"": ""Support request #119"", ""component"": ""SummarizationAgent""}","1781721014.4914706","1781721014262","1"
"test_ticket_134","test_ticket_134","TASK_FAILED","{""message"": ""Support request #134"", ""component"": ""SummarizationAgent""}","1781721014.5332","1781721014262","1"
"test_ticket_117","test_ticket_117","TASK_STARTED","{""message"": ""Support request #117"", ""component"": ""SummarizationAgent""}","1781721014.4600616","1781721014262","1"
"test_ticket_142","test_ticket_142","TASK_COMPLETED","{""message"": ""Support request #142"", ""component"": ""CriticAgent""}","1781721014.5700474","1781721014262","1"
"test_ticket_120","test_ticket_120","tool_call","{""message"": ""Support request #120"", ""component"": ""ResearchAgent""}","1781721014.4935215","1781721014262","1"
"test_ticket_122","test_ticket_122","TASK_COMPLETED","{""message"": ""Support request #122"", ""component"": ""SummarizationAgent""}","1781721014.4960022","1781721014262","1"
"watchdog","watchdog","anomaly_alert","{""timestamp"": ""2026-06-17T18:30:14.511583"", ""alert_type"": ""REASONING_LOOP"", ""severity"": ""HIGH"", ""message"": ""Reasoning loop detected in task \""test_ticket_10\"""", ""metadata"": {""task_id"": ""\""test_ticket_10\""""}}","1781721014.8051186","1781721014262","1"
"test_ticket_113","test_ticket_113","WORKER_COMPLETED","{""message"": ""Support request #113"", ""component"": ""SummarizationAgent""}","1781721014.443101","1781721014262","1"
"test_ticket_124","test_ticket_124","AGENT_COMPLETED","{""message"": ""Support request #124"", ""component"": ""CriticAgent""}","1781721014.51905","1781721014262","1"
"test_ticket_143","test_ticket_143","RETRY_TRIGGERED","{""message"": ""Support request #143"", ""component"": ""QAAgent""}","1781721014.5744474","1781721014262","1"
"test_ticket_136","test_ticket_136","user_prompt","{""message"": ""Support request #136"", ""component"": ""ResearchAgent""}","1781721014.547756","1781721014262","1"
"test_ticket_107","test_ticket_107","TASK_COMPLETED","{""message"": ""Support request #107"", ""component"": ""CriticAgent""}","1781721014.4068747","1781721014262","1"
"test_ticket_105","test_ticket_105","tool_call","{""message"": ""Support request #105"", ""component"": ""QAAgent""}","1781721014.3652723","1781721014262","1"
"test_ticket_135","test_ticket_135","TASK_STARTED","{""message"": ""Support request #135"", ""component"": ""CriticAgent""}","1781721014.5336804","1781721014262","1"
"test_ticket_111","test_ticket_111","tool_call","{""message"": ""Support request #111"", ""component"": ""ResearchAgent""}","1781721014.43628","1781721014262","1"
"test_ticket_141","test_ticket_141","RETRY_TRIGGERED","{""message"": ""Support request #141"", ""component"": ""CriticAgent""}","1781721014.5692766","1781721014262","1"
"test_ticket_110","test_ticket_110","WORKER_COMPLETED","{""message"": ""Support request #110"", ""component"": ""ResearchAgent""}","1781721014.4106238","1781721014262","1"
"test_ticket_101","test_ticket_101","tool_call","{""message"": ""Support request #101"", ""component"": ""SummarizationAgent""}","1781721014.3573143","1781721014262","1"
"test_ticket_112","test_ticket_112","RETRY_TRIGGERED","{""message"": ""Support request #112"", ""component"": ""SummarizationAgent""}","1781721014.4410138","1781721014262","1"
"test_ticket_132","test_ticket_132","WORKER_COMPLETED","{""message"": ""Support request #132"", ""component"": ""SummarizationAgent""}","1781721014.531521","1781721014262","1"
"test_ticket_116","test_ticket_116","WORKER_COMPLETED","{""message"": ""Support request #116"", ""component"": ""ResearchAgent""}","1781721014.4560266","1781721014262","1"
"test_ticket_103","test_ticket_103","TASK_STARTED","{""message"": ""Support request #103"", ""component"": ""CriticAgent""}","1781721014.3632677","1781721014262","1"
"test_ticket_126","test_ticket_126","user_prompt","{""message"": ""Support request #126"", ""component"": ""CriticAgent""}","1781721014.5200164","1781721014262","1"
"test_ticket_100","test_ticket_100","WORKER_COMPLETED","{""message"": ""Support request #100"", ""component"": ""QAAgent""}","1781721014.2743697","1781721014262","1"
"test_ticket_149","test_ticket_149","TASK_COMPLETED","{""message"": ""Support request #149"", ""component"": ""QAAgent""}","1781721014.5930996","1781721014262","1"
"test_ticket_128","test_ticket_128","RETRY_TRIGGERED","{""message"": ""Support request #128"", ""component"": ""ResearchAgent""}","1781721014.5212598","1781721014262","1"
"test_ticket_104","test_ticket_104","RETRY_TRIGGERED","{""message"": ""Support request #104"", ""component"": ""QAAgent""}","1781721014.364781","1781721014262","1"
"test_ticket_109","test_ticket_109","WORKER_COMPLETED","{""message"": ""Support request #109"", ""component"": ""SummarizationAgent""}","1781721014.410265","1781721014262","1"
"test_ticket_147","test_ticket_147","user_prompt","{""message"": ""Support request #147"", ""component"": ""QAAgent""}","1781721014.5864198","1781721014262","1"
"test_ticket_138","test_ticket_138","AGENT_COMPLETED","{""message"": ""Support request #138"", ""component"": ""CriticAgent""}","1781721014.5561228","1781721014262","1"
"test_ticket_118","test_ticket_118","tool_call","{""message"": ""Support request #118"", ""component"": ""SummarizationAgent""}","1781721014.487634","1781721014262","1"
"test_ticket_149","test_ticket_149","TASK_COMPLETED","{""message"": ""Support request #149"", ""component"": ""QAAgent""}","1781721014.5930996","1781721015762","-1"
"test_ticket_126","test_ticket_126","user_prompt","{""message"": ""Support request #126"", ""component"": ""CriticAgent""}","1781721014.5200164","1781721015762","-1"
"test_ticket_103","test_ticket_103","TASK_STARTED","{""message"": ""Support request #103"", ""component"": ""CriticAgent""}","1781721014.3632677","1781721015762","-1"
"test_ticket_118","test_ticket_118","tool_call","{""message"": ""Support request #118"", ""component"": ""SummarizationAgent""}","1781721014.487634","1781721015762","-1"
"test_ticket_132","test_ticket_132","WORKER_COMPLETED","{""message"": ""Support request #132"", ""component"": ""SummarizationAgent""}","1781721014.531521","1781721015762","-1"
"test_ticket_138","test_ticket_138","AGENT_COMPLETED","{""message"": ""Support request #138"", ""component"": ""CriticAgent""}","1781721014.5561228","1781721015762","-1"
"test_ticket_101","test_ticket_101","tool_call","{""message"": ""Support request #101"", ""component"": ""SummarizationAgent""}","1781721014.3573143","1781721015762","-1"
"test_ticket_147","test_ticket_147","user_prompt","{""message"": ""Support request #147"", ""component"": ""QAAgent""}","1781721014.5864198","1781721015762","-1"
"test_ticket_109","test_ticket_109","WORKER_COMPLETED","{""message"": ""Support request #109"", ""component"": ""SummarizationAgent""}","1781721014.410265","1781721015762","-1"
"test_ticket_104","test_ticket_104","RETRY_TRIGGERED","{""message"": ""Support request #104"", ""component"": ""QAAgent""}","1781721014.364781","1781721015762","-1"
"test_ticket_111","test_ticket_111","tool_call","{""message"": ""Support request #111"", ""component"": ""ResearchAgent""}","1781721014.43628","1781721015762","-1"
"test_ticket_128","test_ticket_128","RETRY_TRIGGERED","{""message"": ""Support request #128"", ""component"": ""ResearchAgent""}","1781721014.5212598","1781721015762","-1"
"test_ticket_100","test_ticket_100","WORKER_COMPLETED","{""message"": ""Support request #100"", ""component"": ""QAAgent""}","1781721014.2743697","1781721015762","-1"
"test_ticket_116","test_ticket_116","WORKER_COMPLETED","{""message"": ""Support request #116"", ""component"": ""ResearchAgent""}","1781721014.4560266","1781721015762","-1"
"test_ticket_112","test_ticket_112","RETRY_TRIGGERED","{""message"": ""Support request #112"", ""component"": ""SummarizationAgent""}","1781721014.4410138","1781721015762","-1"
"test_ticket_110","test_ticket_110","WORKER_COMPLETED","{""message"": ""Support request #110"", ""component"": ""ResearchAgent""}","1781721014.4106238","1781721015762","-1"
"test_ticket_107","test_ticket_107","TASK_COMPLETED","{""message"": ""Support request #107"", ""component"": ""CriticAgent""}","1781721014.4068747","1781721015762","-1"
"test_ticket_136","test_ticket_136","user_prompt","{""message"": ""Support request #136"", ""component"": ""ResearchAgent""}","1781721014.547756","1781721015762","-1"
"test_ticket_143","test_ticket_143","RETRY_TRIGGERED","{""message"": ""Support request #143"", ""component"": ""QAAgent""}","1781721014.5744474","1781721015762","-1"
